tweet_id,created_at,text
690402,Wed Oct 18 11:20:21 +0000 2017,@AppleSupport @115858 iOS 11.0.3 Problems Problems Problems!📱7 Plus crap after update!Provide fix! Crash&amp;drain bugs to use phone normally.
715635,Fri Oct 06 22:34:57 +0000 2017,@AppleSupport I don’t own EarPods. But speaker is same results.
1083283,Sun Oct 15 02:32:30 +0000 2017,"@AppleSupport Phones freezes then closes all my apps, lyrics are mismatched, reshuffles after each song, control center not registering music playing"
2525552,Thu Nov 16 03:24:28 +0000 2017,@AppleSupport as I’ve had it in low battery setting and still happening can’t see another work around. You forums have nothing.
2143278,Wed Nov 08 21:08:23 +0000 2017,sick of all these boxes ! And ? Jesus fix it @115858 😡
1954413,Sun Oct 29 18:22:20 +0000 2017,"@AppleSupport Hi, I have this same problem. https://t.co/evvqQ73zLD
 Which is really annoying. :("
59593,Wed Nov 01 20:57:27 +0000 2017,@AppleSupport Thank you!
1234737,Wed Oct 25 18:18:27 +0000 2017,"@AppleSupport i’ve tried restarting, resetting network settings, removing sim card, EVERYTHING. nothing works. this is ridiculous"
2063436,Thu Oct 19 01:01:48 +0000 2017,"@AppleSupport Yes, it constantly keeps doing it which then drains my battery"
2679998,Sun Nov 19 09:45:22 +0000 2017,@AppleSupport help pls https://t.co/amjxIrYWbg
87041,Thu Nov 30 08:49:49 +0000 2017,@AppleSupport I’m not the only one experiencing a bug where the camera settings in iOS 11 reset to default at random despite all Preserve Settings enabled. Running the latest iOS on iPhone X. Please tell me a fix is coming because this is extremely frustrating!
1703062,Mon Nov 06 20:22:55 +0000 2017,Is @115858 ever going to fix this glitch. I️ am going crazy.
2292847,Sat Nov 11 20:00:32 +0000 2017,@AppleSupport y’all trying to play me I️ have the 7 why my shit glitching now that the X came out https://t.co/PZ3QentHPB
243056,Wed Oct 04 17:40:34 +0000 2017,my new iphone 8 wont deliver texts to people without iphones?? @AppleSupport help??
51713,Wed Nov 01 17:35:06 +0000 2017,@115858 your liverpool store customer service is appalling
